,Title,Date,day_of_week,month,Shows,len,title,season,episode,Unnamed: 0,show_id,type,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Unnamed: 0.1,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres
315,Suits: Season 5: Self Defense,2020-09-03,Thursday,September,"['Suits', ' Season 5', ' Self Defense']",3.0,Suits, Season 5, Self Defense,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
316,Suits: Season 5: God's Green Earth,2020-09-03,Thursday,September,"['Suits', ' Season 5', "" God's Green Earth""]",3.0,Suits, Season 5, God's Green Earth,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
317,Suits: Season 5: Live to Fight...,2020-09-02,Wednesday,September,"['Suits', ' Season 5', ' Live to Fight...']",3.0,Suits, Season 5, Live to Fight...,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
318,How to Get Away With Murder: Season 5: Whose Blood Is That?,2020-09-01,Tuesday,September,"['How to Get Away With Murder', ' Season 5', ' Whose Blood Is That?']",3.0,How to Get Away With Murder, Season 5, Whose Blood Is That?,,,,,,,,,,,,,,,,,,,,,
319,The Office (U.S.): Season 2: The Fire,2020-09-01,Tuesday,September,"['The Office (U.S.)', ' Season 2', ' The Fire']",3.0,The Office (U.S.), Season 2, The Fire,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
320,The Office (U.S.): Season 2: Office Olympics,2020-09-01,Tuesday,September,"['The Office (U.S.)', ' Season 2', ' Office Olympics']",3.0,The Office (U.S.), Season 2, Office Olympics,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
321,The Office (U.S.): Season 2: Sexual Harassment,2020-09-01,Tuesday,September,"['The Office (U.S.)', ' Season 2', ' Sexual Harassment']",3.0,The Office (U.S.), Season 2, Sexual Harassment,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
322,The Office (U.S.): Season 2: The Dundies,2020-08-31,Monday,August,"['The Office (U.S.)', ' Season 2', ' The Dundies']",3.0,The Office (U.S.), Season 2, The Dundies,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
323,Suits: Season 5: Blowback,2020-08-31,Monday,August,"['Suits', ' Season 5', ' Blowback']",3.0,Suits, Season 5, Blowback,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
324,Suits: Season 5: Faith,2020-08-30,Sunday,August,"['Suits', ' Season 5', ' Faith']",3.0,Suits, Season 5, Faith,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
325,The Office (U.S.): Season 1: Hot Girl,2020-08-29,Saturday,August,"['The Office (U.S.)', ' Season 1', ' Hot Girl']",3.0,The Office (U.S.), Season 1, Hot Girl,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
326,The Office (U.S.): Season 1: Basketball,2020-08-29,Saturday,August,"['The Office (U.S.)', ' Season 1', ' Basketball']",3.0,The Office (U.S.), Season 1, Basketball,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
327,The Office (U.S.): Season 1: The Alliance,2020-08-29,Saturday,August,"['The Office (U.S.)', ' Season 1', ' The Alliance']",3.0,The Office (U.S.), Season 1, The Alliance,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
328,The Office (U.S.): Season 1: Health Care,2020-08-29,Saturday,August,"['The Office (U.S.)', ' Season 1', ' Health Care']",3.0,The Office (U.S.), Season 1, Health Care,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
329,Masaba Masaba: Season 1: Hot Mess,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' Hot Mess']",3.0,Masaba Masaba, Season 1, Hot Mess,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
330,Masaba Masaba: Season 1: Work B**ch!,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' Work B**ch!']",3.0,Masaba Masaba, Season 1, Work B**ch!,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
331,The Office (U.S.): Season 1: Pilot,2020-08-29,Saturday,August,"['The Office (U.S.)', ' Season 1', ' Pilot']",3.0,The Office (U.S.), Season 1, Pilot,1963.0,70136120.0,TV Show,,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States," January 1, 2016",2012.0,TV-14,9 Seasons,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,,,,,,,,,
332,Masaba Masaba: Season 1: Bringing Sexy Back,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' Bringing Sexy Back']",3.0,Masaba Masaba, Season 1, Bringing Sexy Back,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
333,Masaba Masaba: Season 1: Man! I Feel Like A Woman,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' Man! I Feel Like A Woman']",3.0,Masaba Masaba, Season 1, Man! I Feel Like A Woman,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
334,Masaba Masaba: Season 1: I Got It From My Mamma,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' I Got It From My Mamma']",3.0,Masaba Masaba, Season 1, I Got It From My Mamma,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
335,Masaba Masaba: Season 1: Rumour Has It,2020-08-29,Saturday,August,"['Masaba Masaba', ' Season 1', ' Rumour Has It']",3.0,Masaba Masaba, Season 1, Rumour Has It,38842.0,,,,,,,,,,,,1342243.0,tt10655506,show,Masaba Masaba,0.0,2020,N,50.0,"Comedy,Drama"
336,Suits: Season 5: Uninvited Guests,2020-08-29,Saturday,August,"['Suits', ' Season 5', ' Uninvited Guests']",3.0,Suits, Season 5, Uninvited Guests,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
337,Suits: Season 5: Mea Culpa,2020-08-27,Thursday,August,"['Suits', ' Season 5', ' Mea Culpa']",3.0,Suits, Season 5, Mea Culpa,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
338,Suits: Season 5: Hitting Home,2020-08-27,Thursday,August,"['Suits', ' Season 5', ' Hitting Home']",3.0,Suits, Season 5, Hitting Home,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
339,Suits: Season 5: Privilege,2020-08-27,Thursday,August,"['Suits', ' Season 5', ' Privilege']",3.0,Suits, Season 5, Privilege,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
340,Suits: Season 5: Toe to Toe,2020-08-27,Thursday,August,"['Suits', ' Season 5', ' Toe to Toe']",3.0,Suits, Season 5, Toe to Toe,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
341,Friends: Season 1: The One with the Sonogram at the End,2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One with the Sonogram at the End']",3.0,Friends, Season 1, The One with the Sonogram at the End,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
342,Friends: Season 1: The One with the Sonogram at the End,2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One with the Sonogram at the End']",3.0,Friends, Season 1, The One with the Sonogram at the End,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
343,Friends: Season 1: The One with the Sonogram at the End,2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One with the Sonogram at the End']",3.0,Friends, Season 1, The One with the Sonogram at the End,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
344,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot),2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One Where Monica Gets a Roommate (Pilot)']",3.0,Friends, Season 1, The One Where Monica Gets a Roommate (Pilot),2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
345,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot),2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One Where Monica Gets a Roommate (Pilot)']",3.0,Friends, Season 1, The One Where Monica Gets a Roommate (Pilot),2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
346,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot),2020-08-26,Wednesday,August,"['Friends', ' Season 1', ' The One Where Monica Gets a Roommate (Pilot)']",3.0,Friends, Season 1, The One Where Monica Gets a Roommate (Pilot),2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
347,Ozark: Season 1: My Dripping Sleep,2020-08-17,Monday,August,"['Ozark', ' Season 1', ' My Dripping Sleep']",3.0,Ozark, Season 1, My Dripping Sleep,2083.0,80117552.0,TV Show,,"Jason Bateman, Sofia Hublitz, Laura Linney, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery",United States," August 31, 2018",2018.0,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers","A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",5191981.0,tt5071412,show,Ozark,0.0,2017,N,60.0,"Crime,Drama,Thriller"
348,Ozark: Season 1: Blue Cat,2020-08-17,Monday,August,"['Ozark', ' Season 1', ' Blue Cat']",3.0,Ozark, Season 1, Blue Cat,2083.0,80117552.0,TV Show,,"Jason Bateman, Sofia Hublitz, Laura Linney, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery",United States," August 31, 2018",2018.0,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers","A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",5191981.0,tt5071412,show,Ozark,0.0,2017,N,60.0,"Crime,Drama,Thriller"
